price,name,image,url,description,brand,rating,rating_count,rating_best,categories,health_consideration,animal_type,animal_lifestage,animal_size,size_value,size_unit,size_merged
39.99,"Instinct® Raw Boost Adult Dry Dog Food - Natural, Grain Free, Raw, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5287095,https://www.petsmart.ca/dog/food/dry-food/instinct-raw-boost-adult-dry-dog-food---natural-grain-free-raw-chicken-5287095.html,"Instinct&reg; Raw Boost Adult Dry Dog Food - Natural, Grain Free, Raw, Chicken",Instinct,4.375,24,5,Food|Dry Food|,,dog,,,4.0,Lb,4 Lb
68.99,"NUTRO ULTRA&amp;trade; Puppy Dry Dog Food - Chicken, Lamb, Salmon",https://s7d2.scene7.com/is/image/PetSmart/5168952,https://www.petsmart.ca/dog/food/dry-food/nutro-ultraandtrade-puppy-dry-dog-food---chicken-lamb-salmon-5168952.html,"NUTRO ULTRA&amp;trade; Puppy Dry Dog Food - Chicken, Lamb, Salmon",Nutro Ultra,4.5779,154,5,Food|Dry Food|,,dog,,,15.0,Lb,15 Lb
34.99,"Instinct® Limited Ingredient Diet Adult Dry Dog Food - Natural, Grain Free, Raw, Lamb",https://s7d2.scene7.com/is/image/PetSmart/5266161,https://www.petsmart.ca/dog/food/dry-food/instinct-limited-ingredient-diet-adult-dry-dog-food---natural-grain-free-raw-lamb-5266161.html,"Instinct&reg; Limited Ingredient Diet Adult Dry Dog Food - Natural, Grain Free, Raw, Lamb",Instinct,4.404,151,5,Food|Dry Food|,,dog,,,4.0,Lb,4 Lb
33.99,Nutrience Care® Weight Management Adult Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5298585,https://www.petsmart.ca/dog/food/dry-food/nutrience-care-weight-management-adult-dog-food-5298585.html,Nutrience Care&reg; Weight Management Adult Dog Food,Nutrience,5.0,9,5,Food|Dry Food|,,dog,,,2.27,kg,2.27 kg
27.99,Simply Nourish® Limited Ingredient Diet Adult Dry Dog Food - Salmon &amp; Sweet Potato,https://s7d2.scene7.com/is/image/PetSmart/5348546,https://www.petsmart.ca/dog/food/dry-food/simply-nourish-limited-ingredient-diet-adult-dry-dog-food---salmon-and-sweet-potato-5348546.html,Simply Nourish&reg; Limited Ingredient Diet Adult Dry Dog Food - Salmon &amp; Sweet Potato,Simply Nourish,4.1868,348,5,Food|Dry Food|,,dog,,,4.0,Lb,4 Lb
99.99,Natural Balance Limited Ingredient Diets Adult Dry Dog Food - Duck &amp; Brown Rice,https://s7d2.scene7.com/is/image/PetSmart/5323749,https://www.petsmart.ca/dog/food/dry-food/natural-balance-limited-ingredient-diets-adult-dry-dog-food---duck-and-brown-rice-5323749.html,Natural Balance Limited Ingredient Diets Adult Dry Dog Food - Duck &amp; Brown Rice,Natural Balance,4.0,5,5,Food|Dry Food|,,dog,,,24.0,Lb,24 Lb
30.99,"Purina Pro Plan Development Small Breed Puppy Dry Dog Food - High Protein, DHA, Chicken &amp; Rice",https://s7d2.scene7.com/is/image/PetSmart/5109110,https://www.petsmart.ca/dog/food/dry-food/purina-pro-plan-development-small-breed-puppy-dry-dog-food---high-protein-dha-chicken-and-rice-5109110.html,"Purina Pro Plan Development Small Breed Puppy Dry Dog Food - High Protein, DHA, Chicken &amp; Rice",Purina Pro Plan,4.766,188,5,Food|Dry Food|,,dog,,,6.0,Lb,6 Lb
92.99,"Purina Pro Plan Specialized Large Breed Adult Dry Dog Food - Sensitive Skin &amp; Stomach, Salmon &amp; Rice",https://s7d2.scene7.com/is/image/PetSmart/5320626,https://www.petsmart.ca/dog/food/dry-food/purina-pro-plan-specialized-large-breed-adult-dry-dog-food---sensitive-skin-and-stomach-salmon-and-rice-5320626.html,"Purina Pro Plan Specialized Large Breed Adult Dry Dog Food - Sensitive Skin &amp; Stomach, Salmon &amp; Rice",Purina Pro Plan,4.4943,265,5,Food|Dry Food|,,dog,,,35.0,Lb,35 Lb
99.99,Natural Balance Limited Ingredient Diets Adult Dry Dog Food - Duck &amp; Potato,https://s7d2.scene7.com/is/image/PetSmart/5328157,https://www.petsmart.ca/dog/food/dry-food/natural-balance-limited-ingredient-diets-adult-dry-dog-food---duck-and-potato-5328157.html,Natural Balance Limited Ingredient Diets Adult Dry Dog Food - Duck &amp; Potato,Natural Balance,4.25,16,5,Food|Dry Food|,,dog,,,22.0,Lb,22 Lb
27.99,Simply Nourish® Natural Solutions Skin &amp; Coat Adult Dry Dog Food - Salmon &amp; Whitefish,https://s7d2.scene7.com/is/image/PetSmart/5297096,https://www.petsmart.ca/dog/food/dry-food/simply-nourish-natural-solutions-skin-and-coat-adult-dry-dog-food---salmon-and-whitefish-5297096.html,Simply Nourish&reg; Natural Solutions Skin &amp; Coat Adult Dry Dog Food - Salmon &amp; Whitefish,Simply Nourish,4.2727,66,5,Food|Dry Food|,,dog,,,4.0,Lb,4 Lb
89.99,Instinct® Be Natural &amp;trade; All Life Stage Dry Raw Dog Food - Chicken &amp; Brown Rice,https://s7d2.scene7.com/is/image/PetSmart/5279980,https://www.petsmart.ca/dog/food/dry-food/instinct-be-natural-andtrade-all-life-stage-dry-raw-dog-food---chicken-and-brown-rice-5279980.html,Instinct&reg; Be Natural &amp;trade; All Life Stage Dry Raw Dog Food - Chicken &amp; Brown Rice,Instinct,4.7391,23,5,Food|Dry Food|,,dog,,,25.0,Lb,25 Lb
18.99,Iams Small Breed Adult Dry Dog Food - Chicken,https://s7d2.scene7.com/is/image/PetSmart/5282197,https://www.petsmart.ca/dog/food/dry-food/iams-small-breed-adult-dry-dog-food---chicken-5282197.html,Iams Small Breed Adult Dry Dog Food - Chicken,Iams,3.3333,3,5,Food|Dry Food|,,dog,,,7.0,Lb,7 Lb
27.99,"Natural Balance Fat Dogs Adult Dry Dog Food - Chicken, Salmon, Weight Control",https://s7d2.scene7.com/is/image/PetSmart/5235116,https://www.petsmart.ca/dog/food/dry-food/natural-balance-fat-dogs-adult-dry-dog-food---chicken-salmon-weight-control-5235116.html,"Natural Balance Fat Dogs Adult Dry Dog Food - Chicken, Salmon, Weight Control",Natural Balance,4.552,125,5,Food|Dry Food|,,dog,,,5.0,Lb,5 Lb
92.99,"Purina Pro Plan Specialized Adult Dry Dog Food - Weight Management, Chicken &amp; Rice",https://s7d2.scene7.com/is/image/PetSmart/5153876,https://www.petsmart.ca/dog/food/dry-food/purina-pro-plan-specialized-adult-dry-dog-food---weight-management-chicken-and-rice-5153876.html,"Purina Pro Plan Specialized Adult Dry Dog Food - Weight Management, Chicken &amp; Rice",Purina Pro Plan,4.6906,459,5,Food|Dry Food|,,dog,,,34.0,Lb,34 Lb
92.99,Nutrience® Grain Free SubZero Dog Food - Northern Lakes Duck,https://s7d2.scene7.com/is/image/PetSmart/5280508,https://www.petsmart.ca/dog/food/dry-food/nutrience-grain-free-subzero-dog-food---northern-lakes-duck-5280508.html,Nutrience&reg; Grain Free SubZero Dog Food - Northern Lakes Duck,Nutrience,4.3,20,5,Food|Dry Food|,,dog,,,10.0,kg,10 kg
64.99,"Merrick® Grain Free® Chicken Flavored Adult Dry Dog Food - Gluten Free, Grain Free",https://s7d2.scene7.com/is/image/PetSmart/5296262,https://www.petsmart.ca/dog/food/dry-food/merrick-grain-free-chicken-flavored-adult-dry-dog-food---gluten-free-grain-free-5296262.html,"Merrick&reg; Grain Free&reg; Chicken Flavored Adult Dry Dog Food - Gluten Free, Grain Free",Merrick,4.721,491,5,Food|Dry Food|,,dog,,,10.0,Lb,10 Lb
76.99,"Hill&#x27;s® Science Diet® Light Adult Dry Dog Food - Small Bites, Chicken Meal &amp; Barley",https://s7d2.scene7.com/is/image/PetSmart/5286303,https://www.petsmart.ca/dog/food/dry-food/hills-science-diet-light-adult-dry-dog-food---small-bites-chicken-meal-and-barley-5286303.html,"Hill's&reg; Science Diet&reg; Light Adult Dry Dog Food - Small Bites, Chicken Meal &amp; Barley",Hill's Science Diet,4.8502,267,5,Food|Dry Food|,,dog,,,15.0,Lb,15 Lb
100.99,Hill&#x27;s® Science Diet® Light Large Breed Adult Dry Dog Food - Chicken Meal &amp; Barley,https://s7d2.scene7.com/is/image/PetSmart/5286681,https://www.petsmart.ca/dog/food/dry-food/hills-science-diet-light-large-breed-adult-dry-dog-food---chicken-meal-and-barley-5286681.html,Hill's&reg; Science Diet&reg; Light Large Breed Adult Dry Dog Food - Chicken Meal &amp; Barley,Hill's Science Diet,4.6894,132,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
35.99,"Hill&#x27;s® Science Diet® Light Adult Dry Dog Food - Small Bites, Chicken Meal &amp; Barley",https://s7d2.scene7.com/is/image/PetSmart/5018282,https://www.petsmart.ca/dog/food/dry-food/hills-science-diet-light-adult-dry-dog-food---small-bites-chicken-meal-and-barley-5018282.html,"Hill's&reg; Science Diet&reg; Light Adult Dry Dog Food - Small Bites, Chicken Meal &amp; Barley",Hill's Science Diet,4.7937,63,5,Food|Dry Food|,,dog,,,5.0,Lb,5 Lb
76.99,Hill&#x27;s® Science Diet® Light Small Breed Adult Dry Dog Food - Chicken Meal &amp; Barley,https://s7d2.scene7.com/is/image/PetSmart/5151447,https://www.petsmart.ca/dog/food/dry-food/hills-science-diet-light-small-breed-adult-dry-dog-food---chicken-meal-and-barley-5151447.html,Hill's&reg; Science Diet&reg; Light Small Breed Adult Dry Dog Food - Chicken Meal &amp; Barley,Hill's Science Diet,4.6774,93,5,Food|Dry Food|,,dog,,,15.5,Lb,15.5 Lb
100.99,"Hill&#x27;s® Science Diet® Adult Senior 7+ Dry Dog Food - Small Bites, Chicken Meal, Barley &amp; Brown Rice",https://s7d2.scene7.com/is/image/PetSmart/5010885,https://www.petsmart.ca/dog/food/dry-food/hills-science-diet-adult-senior-7%2B-dry-dog-food---small-bites-chicken-meal-barley-and-brown-rice-5010885.html,"Hill's&reg; Science Diet&reg; Adult Senior 7+ Dry Dog Food - Small Bites, Chicken Meal, Barley &amp; Brown Rice",Hill's Science Diet,4.7988,338,5,Food|Dry Food|,,dog,,,33.0,Lb,33 Lb
30.99,"Purina Pro Plan Complete Essentials Adult Dry Dog Food - High Protein, Probiotics, Chicken &amp; Rice",https://s7d2.scene7.com/is/image/PetSmart/5135726,https://www.petsmart.ca/dog/food/dry-food/purina-pro-plan-complete-essentials-adult-dry-dog-food---high-protein-probiotics-chicken-and-rice-5135726.html,"Purina Pro Plan Complete Essentials Adult Dry Dog Food - High Protein, Probiotics, Chicken &amp; Rice",Purina Pro Plan,4.6239,1295,5,Food|Dry Food|,,dog,,,6.0,Lb,6 Lb
71.99,"Nature&#x27;s Recipe Grain Free Adult Dog Food - Chicken, Sweet Potato &amp; Pumpkin",https://s7d2.scene7.com/is/image/PetSmart/5284249,https://www.petsmart.ca/dog/food/dry-food/natures-recipe-grain-free-adult-dog-food---chicken-sweet-potato-and-pumpkin-5284249.html,"Nature's Recipe Grain Free Adult Dog Food - Chicken, Sweet Potato &amp; Pumpkin",Nature's Recipe,4.3636,11,5,Food|Dry Food|,,dog,,,10.8,kg,10.8 kg
30.99,"Blue Buffalo® Basics&amp;trade; Small Breed Adult Dry Dog Food - Natural, Turkey",https://s7d2.scene7.com/is/image/PetSmart/5168412,https://www.petsmart.ca/dog/food/dry-food/blue-buffalo-basicsandtrade-small-breed-adult-dry-dog-food---natural-turkey-5168412.html,"Blue Buffalo&reg; Basics&amp;trade; Small Breed Adult Dry Dog Food - Natural, Turkey",Blue Buffalo,4.5484,62,5,Food|Dry Food|,,dog,,,4.0,Lb,4 Lb
127.99,Royal Canin® Breed Health Nutrition® Golden Retriever Puppy Dry Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5184508,https://www.petsmart.ca/dog/food/dry-food/royal-canin-breed-health-nutrition-golden-retriever-puppy-dry-dog-food-5184508.html,Royal Canin&reg; Breed Health Nutrition&reg; Golden Retriever Puppy Dry Dog Food,Royal Canin,4.7936,126,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
92.99,"Wellness® Complete Health Large Breed Adult Dry Dog Food - Grain Free, Chicken &amp; Chicken Meal",https://s7d2.scene7.com/is/image/PetSmart/5264998,https://www.petsmart.ca/dog/food/dry-food/wellness-complete-health-large-breed-adult-dry-dog-food---grain-free-chicken-and-chicken-meal-5264998.html,"Wellness&reg; Complete Health Large Breed Adult Dry Dog Food - Grain Free, Chicken &amp; Chicken Meal",Wellness,5.0,4,5,Food|Dry Food|,,dog,,,24.0,Lb,24 Lb
48.99,"Wellness® Complete Health Puppy Food - Natural, Chicken, Oatmeal &amp; Salmon Meal",https://s7d2.scene7.com/is/image/PetSmart/5153538,https://www.petsmart.ca/dog/food/dry-food/wellness-complete-health-puppy-food---natural-chicken-oatmeal-and-salmon-meal-5153538.html,"Wellness&reg; Complete Health Puppy Food - Natural, Chicken, Oatmeal &amp; Salmon Meal",Wellness,4.4902,51,5,Food|Dry Food|,,dog,,,15.0,Lb,15 Lb
92.99,Wellness® Complete Health Large Breed Puppy Food - Natural,https://s7d2.scene7.com/is/image/PetSmart/5153510,https://www.petsmart.ca/dog/food/dry-food/wellness-complete-health-large-breed-puppy-food---natural-5153510.html,Wellness&reg; Complete Health Large Breed Puppy Food - Natural,Wellness,4.0625,32,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
123.99,Royal Canin® Size Health Nutrition&#xfffd; Large Adult 5+ Dry Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5199271,https://www.petsmart.ca/dog/food/dry-food/royal-canin-size-health-nutrition%C2%99-large-adult-5%2B-dry-dog-food-5199271.html,Royal Canin&reg; Size Health Nutrition Large Adult 5+ Dry Dog Food,Royal Canin,4.7083,48,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
35.99,Royal Canin® Breed Health Nutrition® Chihuahua Adult Dry Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5173226,https://www.petsmart.ca/dog/food/dry-food/royal-canin-breed-health-nutrition-chihuahua-adult-dry-dog-food-5173226.html,Royal Canin&reg; Breed Health Nutrition&reg; Chihuahua Adult Dry Dog Food,Royal Canin,4.8243,370,5,Food|Dry Food|,,dog,,,2.5,Lb,2.5 Lb
125.99,Royal Canin® Breed Health Nutrition® German Shepherd Adult Dry Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5211606,https://www.petsmart.ca/dog/food/dry-food/royal-canin-breed-health-nutrition-german-shepherd-adult-dry-dog-food-5211606.html,Royal Canin&reg; Breed Health Nutrition&reg; German Shepherd Adult Dry Dog Food,Royal Canin,4.7825,400,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
125.99,Royal Canin® Breed Health Nutrition® Boxer Adult Dry Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5211607,https://www.petsmart.ca/dog/food/dry-food/royal-canin-breed-health-nutrition-boxer-adult-dry-dog-food-5211607.html,Royal Canin&reg; Breed Health Nutrition&reg; Boxer Adult Dry Dog Food,Royal Canin,4.8042,189,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
85.99,Royal Canin® Breed Health Nutrition® Shih Tzu Adult Breed Specific Dry Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5150128,https://www.petsmart.ca/dog/food/dry-food/royal-canin-breed-health-nutrition-shih-tzu-adult-breed-specific-dry-dog-food-5150128.html,Royal Canin&reg; Breed Health Nutrition&reg; Shih Tzu Adult Breed Specific Dry Dog Food,Royal Canin,4.8353,340,5,Food|Dry Food|,,dog,,,10.0,Lb,10 Lb
52.99,"Blue Buffalo® Life Protection Formula&amp;trade; Senior Dry Dog Food - Natural, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5066964,https://www.petsmart.ca/dog/food/dry-food/blue-buffalo-life-protection-formulaandtrade-senior-dry-dog-food---natural-chicken-5066964.html,"Blue Buffalo&reg; Life Protection Formula&amp;trade; Senior Dry Dog Food - Natural, Chicken",Blue Buffalo,4.6078,640,5,Food|Dry Food|,,dog,,,15.0,Lb,15 Lb
92.99,Wellness® Complete Health Large Breed Adult Dog Food - Natural,https://s7d2.scene7.com/is/image/PetSmart/5153512,https://www.petsmart.ca/dog/food/dry-food/wellness-complete-health-large-breed-adult-dog-food---natural-5153512.html,Wellness&reg; Complete Health Large Breed Adult Dog Food - Natural,Wellness,4.4878,41,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
44.99,Nutrience® Grain Free Ocean Fish Small Breed Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5229710,https://www.petsmart.ca/dog/food/dry-food/nutrience-grain-free-ocean-fish-small-breed-dog-food-5229710.html,Nutrience&reg; Grain Free Ocean Fish Small Breed Dog Food,Nutrience,5.0,1,5,Food|Dry Food|,,dog,,,5.0,kg,5 kg
66.99,Wellness® Complete Health Small Breed Adult Dry Dog Food - Natural,https://s7d2.scene7.com/is/image/PetSmart/5153514,https://www.petsmart.ca/dog/food/dry-food/wellness-complete-health-small-breed-adult-dry-dog-food---natural-5153514.html,Wellness&reg; Complete Health Small Breed Adult Dry Dog Food - Natural,Wellness,4.7075,106,5,Food|Dry Food|,,dog,,,12.0,Lb,12 Lb
66.99,"Blue Buffalo® Life Protection Formula&amp;trade;  Adult Dry Dog Food - Natural, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5288675,https://www.petsmart.ca/dog/food/dry-food/blue-buffalo-life-protection-formulaandtrade--adult-dry-dog-food---natural-chicken-5288675.html,"Blue Buffalo&reg; Life Protection Formula&amp;trade;  Adult Dry Dog Food - Natural, Chicken",Blue Buffalo,4.8889,9,5,Food|Dry Food|,,dog,,,26.0,Lb,26 Lb
78.99,"Authority® Everyday Health All Life Stage Dry Dog Food - Grain Free, Chicken &amp; Pea",https://s7d2.scene7.com/is/image/PetSmart/5304964,https://www.petsmart.ca/dog/food/dry-food/authority-everyday-health-all-life-stage-dry-dog-food---grain-free-chicken-and-pea-5304964.html,"Authority&reg; Everyday Health All Life Stage Dry Dog Food - Grain Free, Chicken &amp; Pea",Authority,4.4444,54,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
38.99,Nature&#x27;s Recipe Grain Free Adult Dog Food - Sweet Potato and Pumpkin,https://s7d2.scene7.com/is/image/PetSmart/5289099,https://www.petsmart.ca/dog/food/dry-food/natures-recipe-grain-free-adult-dog-food---sweet-potato-and-pumpkin-5289099.html,Nature's Recipe Grain Free Adult Dog Food - Sweet Potato and Pumpkin,Nature's Recipe,4.1765,17,5,Food|Dry Food|,,dog,,,5.4,kg,5.4 kg
46.99,Authority Sensitive Stomach &amp; Skin Large Breed All Life Stage Dry Dog Food - Salmon,https://s7d2.scene7.com/is/image/PetSmart/5333996,https://www.petsmart.ca/dog/food/dry-food/authority-sensitive-stomach-and-skin-large-breed-all-life-stage-dry-dog-food---salmon-5333996.html,Authority Sensitive Stomach &amp; Skin Large Breed All Life Stage Dry Dog Food - Salmon,Authority,4.1765,34,5,Food|Dry Food|,,dog,,,18.0,Lb,18 Lb
25.99,Purina® Beneful® Originals Adult Dry Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5271708,https://www.petsmart.ca/dog/food/dry-food/purina-beneful-originals-adult-dry-dog-food-5271708.html,Purina&reg; Beneful&reg; Originals Adult Dry Dog Food,Beneful,4.1461,1431,5,Food|Dry Food|,,dog,,,,,
87.99,"Canidae® Pure&amp;trade; Adult Dry Dog Food - Limited Ingredient Diet, Lamb, Goat &amp; Venison",https://s7d2.scene7.com/is/image/PetSmart/5288767,https://www.petsmart.ca/dog/food/dry-food/canidae-pureandtrade-adult-dry-dog-food---limited-ingredient-diet-lamb-goat-and-venison-5288767.html,"Canidae&reg; Pure&amp;trade; Adult Dry Dog Food - Limited Ingredient Diet, Lamb, Goat &amp; Venison",CANIDAE,4.3448,29,5,Food|Dry Food|,,dog,,,24.0,Lb,24 Lb
34.99,"Only Natural Pet® PowerFood All Life Stage Dry Dog Food - Red Meat, High-Protein, Grain Free",https://s7d2.scene7.com/is/image/PetSmart/5330436,https://www.petsmart.ca/dog/food/dry-food/only-natural-pet-powerfood-all-life-stage-dry-dog-food---red-meat-high-protein-grain-free-5330436.html,"Only Natural Pet&reg; PowerFood All Life Stage Dry Dog Food - Red Meat, High-Protein, Grain Free",Only Natural Pet,4.875,8,5,Food|Dry Food|,,dog,,,4.5,Lb,4.5 Lb
78.99,Authority® Everyday Health Small Breed Adult Dry Dog Food - Chicken,https://s7d2.scene7.com/is/image/PetSmart/5267128,https://www.petsmart.ca/dog/food/dry-food/authority-everyday-health-small-breed-adult-dry-dog-food---chicken-5267128.html,Authority&reg; Everyday Health Small Breed Adult Dry Dog Food - Chicken,Authority,4.314,86,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
25.99,Authority® Sensitive Stomach &amp; Skin All Life Stage Dry Dog Food - Lamb,https://s7d2.scene7.com/is/image/PetSmart/5309277,https://www.petsmart.ca/dog/food/dry-food/authority-sensitive-stomach-and-skin-all-life-stage-dry-dog-food---lamb-5309277.html,Authority&reg; Sensitive Stomach &amp; Skin All Life Stage Dry Dog Food - Lamb,Authority,4.4211,266,5,Food|Dry Food|,,dog,,,6.0,Lb,6 Lb
84.99,"Only Natural Pet® PowerFood All Life Stage Dry Dog Food - Poultry Feast, High-Protein, Grain Free",https://s7d2.scene7.com/is/image/PetSmart/5330283,https://www.petsmart.ca/dog/food/dry-food/only-natural-pet-powerfood-all-life-stage-dry-dog-food---poultry-feast-high-protein-grain-free-5330283.html,"Only Natural Pet&reg; PowerFood All Life Stage Dry Dog Food - Poultry Feast, High-Protein, Grain Free",Only Natural Pet,0.0,0,0,Food|Dry Food|,,dog,,,20.0,Lb,20 Lb
27.99,"Canidae® Pure&amp;trade; Puppy Dry Dog Food - Limited Ingredient Diet, With-Grain, Salmon &amp; Oats",https://s7d2.scene7.com/is/image/PetSmart/5299113,https://www.petsmart.ca/dog/food/dry-food/canidae-pureandtrade-puppy-dry-dog-food---limited-ingredient-diet-with-grain-salmon-and-oats-5299113.html,"Canidae&reg; Pure&amp;trade; Puppy Dry Dog Food - Limited Ingredient Diet, With-Grain, Salmon &amp; Oats",CANIDAE,4.1111,27,5,Food|Dry Food|,,dog,,,4.0,Lb,4 Lb
48.99,Red Leaf Large Breed Adult Dog Food - Cobb Chicken with Pearl Barley &amp; Sweet Potato,https://s7d2.scene7.com/is/image/PetSmart/5299396,https://www.petsmart.ca/dog/food/dry-food/red-leaf-large-breed-adult-dog-food---cobb-chicken-with-pearl-barley-and-sweet-potato-5299396.html,Red Leaf Large Breed Adult Dog Food - Cobb Chicken with Pearl Barley &amp; Sweet Potato,Red Leaf,4.6818,22,5,Food|Dry Food|,,dog,,,11.5,kg,11.5 kg
29.99,Zeal Air-Dried Dog Food - Salmon,https://s7d2.scene7.com/is/image/PetSmart/5345438,https://www.petsmart.ca/dog/food/dry-food/zeal-air-dried-dog-food---salmon-5345438.html,Zeal Air-Dried Dog Food - Salmon,Zeal Canada,,0,5,Food|Dry Food|,,dog,,,1.0,Lb,1 Lb
47.99,Nutro Natural Choice Small Bites Adult Dog Food - Lamb &amp; Brown Rice,https://s7d2.scene7.com/is/image/PetSmart/5308663,https://www.petsmart.ca/dog/food/dry-food/nutro-natural-choice-small-bites-adult-dog-food---lamb-and-brown-rice-5308663.html,Nutro Natural Choice Small Bites Adult Dog Food - Lamb &amp; Brown Rice,NUTRO,4.1429,7,5,Food|Dry Food|,,dog,,,12.0,Lb,12 Lb
